id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27577247,Charming 3 bedroom,23067090,Rafael,Salamanca,Goya,40.42543,-3.67713,Entire home/apt,100,30,1,2019-06-30,0.37,1,148
27588256,Velázquez X - Bonito apartamento de 1 dormitorio,32046323,Juan,Salamanca,Recoletos,40.42616,-3.68352,Entire home/apt,181,30,0,,,83,258
27589208,Elegant and modern apart. Perfect for families.,4839888,Alicia,Chamberí,Gaztambide,40.43541,-3.71807,Entire home/apt,114,2,56,2019-09-04,4.40,10,301
27590065,RETIRO PARK SALAMANCA PRADO  2BR WIFI,27607042,Alfonso,Retiro,Ibiza,40.41675,-3.67724,Entire home/apt,110,4,2,2018-12-10,0.17,5,352
27592490,Piso al lado del Madrid Río en Marqués de Vadillo,22432194,Rodrigo,Carabanchel,San Isidro,40.39734,-3.71796,Private room,30,2,48,2019-08-21,3.83,1,345
27592845,Very luminous and quiet apartment. (Women only),174413439,Lourdes,Moratalaz,Pavones,40.39443,-3.63699,Private room,17,1,7,2019-03-10,0.52,1,65
27594853,Beautiful Flat next Santiago Bernabeu 1P La Habana,40877988,Eduardo Y Raul,Chamartín,El Viso,40.44767,-3.68939,Entire home/apt,90,2,42,2019-08-04,3.70,56,295
27595249,Madrid Center: Palacio Real,207940934,Jorge,Moncloa - Aravaca,Argüelles,40.42166,-3.71519,Private room,34,1,48,2019-08-25,3.64,7,345
27595270,Madrid Center: Palacio Real,207940934,Jorge,Moncloa - Aravaca,Argüelles,40.42139,-3.71514,Private room,34,1,49,2019-09-04,3.77,7,355
27595285,Madrid Center: Palacio Real,207940934,Jorge,Moncloa - Aravaca,Argüelles,40.42138,-3.71567,Private room,34,1,45,2019-08-26,3.59,7,348
27595304,Madrid Center: Palacio Real,207940934,Jorge,Moncloa - Aravaca,Argüelles,40.42151,-3.71635,Private room,34,1,44,2019-08-17,3.43,7,345
27596030,COMFORTABLE DUPLEX 4 GUESTS IN C/PRINCIPE (SOL),96804915,Gius,Centro,Cortes,40.41617,-3.70005,Entire home/apt,70,2,14,2019-09-07,1.10,12,227
27596114,Habitación en Madrid en piso compartido,208220223,Salva,Chamberí,Vallehermoso,40.44582,-3.71095,Entire home/apt,30,1,0,,,1,0
27597007,Loft Tres Peces,44267738,Madrid Central,Centro,Embajadores,40.41164,-3.6982,Entire home/apt,978,1,16,2019-08-19,1.24,23,328
27597194,Loft Princess,44267738,Madrid Central,Centro,Universidad,40.42599,-3.71279,Entire home/apt,978,1,3,2019-07-03,0.84,23,327
27598078,Great apartment 50mt away from Gran Via 2BR -6PAX-,208240099,Oscar,Centro,Universidad,40.42312,-3.70692,Entire home/apt,80,3,25,2019-06-02,2.10,1,0
27598588,Apartamento tipo estudio Gran Vía II,206942792,Giormary,Centro,Universidad,40.42335,-3.70235,Entire home/apt,69,1,14,2019-08-27,1.15,8,41
27598602,Royal Family,44267738,Madrid Central,Salamanca,Goya,40.42618,-3.6788,Entire home/apt,978,1,16,2019-06-27,1.22,23,262
27602205,Habitación en Madrid Delicias,100037143,Diego,Arganzuela,Chopera,40.39585,-3.6976,Private room,26,1,7,2018-12-27,0.52,1,0
27607018,Vivienda independiente en Madrid Moncloa,167985730,Adolfo,Chamberí,Gaztambide,40.43352,-3.71507,Private room,250,1,0,,,1,179
27608085,Cozy apartment  in Salamanca Madrid,26384033,Patricia,Salamanca,Goya,40.42387,-3.66986,Entire home/apt,70,2,28,2019-09-13,2.57,1,114
27609339,Portazgo  H1 地铁直达市中心靠近Atocha车站单人房间,106947145,Lesley,Puente de Vallecas,Numancia,40.39435,-3.66021,Private room,25,10,0,,,17,86
27609798,habitación en Sol Madrid,133997838,Jorge,Centro,Sol,40.41524,-3.70245,Private room,29,2,2,2019-08-06,0.87,4,0
27618411,***Super Master Room in Heart of Madrid***,174460397,Parsa,Centro,Palacio,40.41877,-3.70999,Private room,49,1,2,2018-09-09,0.16,17,70
27621009,SKY HOUSE EL PRADO,205643439,Sky,Centro,Cortes,40.4133,-3.69462,Entire home/apt,70,1,3,2018-10-12,0.23,8,226
27621844,APTO2 EN CENTRO HISTÓRICO. PLAZA DE LA VILLA.,204763308,Luis,Centro,Palacio,40.41577,-3.70895,Entire home/apt,90,1,40,2019-08-27,3.13,3,147
27623980,MODERN STYLISH  APARTMENT | PUERTA DEL SOL,208452918,Ana,Centro,Sol,40.41671,-3.70811,Entire home/apt,65,1,52,2019-09-04,4.13,1,88
27624023,"HABITACIÓN DOBLE CENTRO MADRID, VIVÍ EN EL RASTRO",202711099,Alicia,Centro,Embajadores,40.40659,-3.70952,Private room,30,2,36,2019-07-14,2.83,2,116
27626188,Spacious and luxury at the heart of Malasaña,10026212,David,Centro,Universidad,40.42339,-3.70541,Entire home/apt,242,1,34,2019-09-15,2.77,20,170
27626630,Habitación céntrica cerca del Palacio Real.,208472453,Marc,Arganzuela,Imperial,40.41035,-3.71975,Private room,25,8,5,2019-06-01,0.46,1,60
27630163,Cozy and lovely flat in Barajas,208499097,Marcel,Barajas,Aeropuerto,40.47033,-3.57761,Entire home/apt,50,1,43,2019-07-14,3.31,1,344
27632789,3 bd apartment in the HEART of the city. CHUECA :),207521732,Marcos Y Natalia.,Centro,Justicia,40.42515,-3.6961,Entire home/apt,75,2,58,2019-09-08,4.34,2,94
27634743,Stylish apartment right in the downtown,71323386,Andrey,Centro,Universidad,40.42395,-3.70075,Entire home/apt,60,2,67,2019-08-22,5.25,1,331
27647396,Cozy Madrid Apartment in chic neighbourhood,77128292,Gaya,Chamberí,Almagro,40.43522,-3.69224,Entire home/apt,60,7,2,2018-09-28,0.16,1,0
27649864,Apartamento totalmente amueblado en Chueca,32046323,Juan,Centro,Justicia,40.41907,-3.69647,Entire home/apt,206,30,0,,,83,287
27651060,LUMINOSO APARTAMENTO IDEAL PARA PAREJAS - CENTRO,208655215,Andrea,Centro,Justicia,40.42058,-3.69886,Entire home/apt,70,3,13,2019-09-02,1.06,1,0
27651310,Stylish apartment in Barrio Salamanca,11233926,Gabriel,Salamanca,Goya,40.42661,-3.6798,Entire home/apt,120,2,7,2019-06-23,0.72,20,81
27653722,Rio Plaza I,102947901,Claudia,Usera,Almendrales,40.38675,-3.69983,Entire home/apt,55,1,4,2018-12-28,0.33,231,259
27653724,Rio Plaza II,102947901,Claudia,Usera,Almendrales,40.38672,-3.70138,Entire home/apt,55,1,1,2019-05-07,0.22,231,267
27653732,Rio Plaza III,102947901,Claudia,Usera,Almendrales,40.38641,-3.69943,Entire home/apt,55,1,1,2019-06-02,0.27,231,266
27653739,Rio Plaza IV,102947901,Claudia,Usera,Moscardó,40.38825,-3.7009,Entire home/apt,55,1,0,,,231,273
27657440,Habitación en ático con terraza cama grande,19093141,Irene,Chamberí,Rios Rosas,40.44406,-3.70304,Private room,40,2,4,2019-06-02,0.59,2,0
27664988,"BARRIO SALAMANCA - Bright, spacious apartment",70779171,Andrea,Salamanca,Castellana,40.43261,-3.68693,Entire home/apt,185,4,1,2019-01-05,0.12,2,113
27668673,Apartamento en el centro de Madrid,83027715,Celia,Centro,Embajadores,40.41258,-3.70136,Entire home/apt,48,3,1,2018-09-20,0.08,1,0
27670011,Habitacion y baño privado,208796657,Daiana Ileana,Barajas,Casco Histórico de Barajas,40.4757,-3.57686,Private room,40,1,106,2019-09-18,8.53,1,140
27670844,Habitacion privada en Goya,85868264,Adri,Salamanca,Goya,40.42526,-3.66888,Private room,30,1,1,2018-09-01,0.08,1,0
27672208,Apartament Royal Palace,206942792,Giormary,Centro,Embajadores,40.40821,-3.71046,Entire home/apt,75,1,20,2019-08-29,1.64,8,63
27695272,Casa tranquila y luminosa,77505621,Carla,Carabanchel,San Isidro,40.39315,-3.73138,Private room,14,2,3,2019-08-28,0.22,2,175
27702437,BNBHolder Cute MALASAÑA,28786243,Emilio,Chamberí,Trafalgar,40.43167,-3.70307,Entire home/apt,67,1,17,2019-08-30,1.29,58,77
27710725,Coqueto Loft en Madrid Rio,91791604,Leira,Arganzuela,Acacias,40.39933,-3.70796,Entire home/apt,49,2,21,2019-08-10,1.77,2,299
27711320,Estudio céntrico/Sol,189945292,Hamsa,Centro,Sol,40.41735,-3.7016,Entire home/apt,55,2,23,2019-07-07,1.74,4,115
27712281,Coqueto y luminoso estudio para disfrutar de la capital,83879701,Lourdes,Centro,Embajadores,40.40932,-3.6979,Entire home/apt,85,3,42,2019-09-14,3.35,8,326
27712377,2544 AM Luxury Madrid Apartment 1-B,170716140,Robbie & Kay,Retiro,Adelfas,40.39977,-3.67268,Entire home/apt,1800,32,0,,,1,365
27713333,Maravilloso estudio en Buenavista 2º,83879701,Lourdes,Centro,Embajadores,40.41065,-3.69943,Entire home/apt,80,3,30,2019-07-07,2.39,8,328
27713983,Wonderful studio in Buenavista 1º,83879701,Lourdes,Centro,Embajadores,40.40976,-3.69796,Entire home/apt,80,3,31,2019-09-06,2.55,8,332
27715145,CANAL DE ISABEL II-CHAMBERÍ,1408525,Mad4Rent,Chamberí,Arapiles,40.4374,-3.70544,Entire home/apt,90,3,6,2019-04-12,0.51,56,329
27717004,GRAN VIA II/TRIBUNAL-SAN BERNARDO,1408525,Mad4Rent,Centro,Universidad,40.42432,-3.70594,Entire home/apt,80,3,8,2019-06-17,0.74,56,327
27717769,Fantastic apartment in Buenavista,83879701,Lourdes,Centro,Embajadores,40.41055,-3.70003,Entire home/apt,85,3,33,2019-07-05,2.68,8,345
27718645,Ático En Madrid,24432499,Nico,Villaverde,Butarque,40.35518,-3.68279,Entire home/apt,69,2,0,,,1,0
27718788,"Habitación amplia,luminosa,con parking.Jorge Juan",31332952,Esperanza,Salamanca,Recoletos,40.42261,-3.68291,Private room,50,1,32,2019-09-08,3.21,1,72
27720880,Precioso apartamento junto al Retiro,83879701,Lourdes,Retiro,Niño Jesús,40.41021,-3.67611,Entire home/apt,140,3,41,2019-09-02,3.39,8,303
27722203,Habitacion matrimonial con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42031,-3.70171,Hotel room,65,2,1,2019-05-11,0.23,19,239
27722588,Habitacion con 2 camas con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42187,-3.70171,Hotel room,65,2,0,,,19,248
27722761,Estudio familiar con cocina en centro de Madrid,156842922,Georgian,Centro,Universidad,40.4205,-3.70317,Entire home/apt,100,2,0,,,19,0
27727828,Habitación en casa acogedora y tranquila,207789527,Timothy John,Puente de Vallecas,Palomeras Bajas,40.38223,-3.65309,Private room,25,2,1,2018-09-18,0.08,2,0
27728077,Bonito apartamento a escasos minutos del centro,21633404,Tania,Arganzuela,Legazpi,40.38562,-3.69175,Entire home/apt,35,3,2,2019-01-22,0.22,1,0
27736930,Siéntete como en casa!,1201381,Maria,Villa de Vallecas,Casco Histórico de Vallecas,40.36752,-3.6204,Private room,50,2,8,2019-09-15,0.64,1,89
27737255,The ideal backpacker's nest,98491575,Kanonia,Centro,Embajadores,40.4056,-3.70229,Private room,21,1,8,2018-09-24,0.61,1,0
27741228,ModernSafe  Suite In Serviced Apartment,115958974,Roberto,Usera,Almendrales,40.38092,-3.70087,Private room,909,1,0,,,1,365
27742552,"Ambiente Familiar, Cómodo y Tranquilo en Madrid",61655280,Lili,San Blas - Canillejas,Salvador,40.44137,-3.62988,Private room,30,1,11,2019-07-27,0.87,1,353
27743701,"Amazing 2 Bedroom apartment in ""La Latina IV""",28038703,Luxury Rentals Madrid,Centro,Palacio,40.41125,-3.71089,Entire home/apt,139,3,11,2019-07-15,1.03,108,331
27744573,"2 Bedrooms close the Royal Palace ""La Latina V""",28038703,Luxury Rentals Madrid,Centro,Palacio,40.40945,-3.71322,Entire home/apt,120,2,4,2019-03-02,0.37,108,355
27744994,Apartamento Barrio Salamanca,192297897,José,Salamanca,Lista,40.43218,-3.67902,Entire home/apt,82,5,6,2019-06-02,0.48,4,0
27745568,Opera II,28038703,Luxury Rentals Madrid,Centro,Palacio,40.4183,-3.71167,Entire home/apt,170,3,0,,,108,330
27749295,Castilla 38,199943183,Victor,Tetuán,Bellas Vistas,40.45258,-3.70526,Entire home/apt,75,2,3,2019-06-03,0.23,4,0
27751455,Rento,209520564,Luis,Fuencarral - El Pardo,Valverde,40.4988,-3.68866,Entire home/apt,450,1,0,,,1,0
27753140,Spacious flat in city center,161409569,Mario,Moncloa - Aravaca,Casa de Campo,40.42822,-3.72127,Private room,80,3,13,2019-07-07,1.05,1,0
27754172,ESTUDIO GRAN VIA,209544485,Alexander,Centro,Universidad,40.42018,-3.70238,Entire home/apt,40,1,55,2019-06-27,4.15,1,285
27754697,M2 - APART. CENTRICO AA/WIFI,209467824,Gaston,Centro,Embajadores,40.40988,-3.70132,Entire home/apt,79,2,39,2019-09-15,3.10,2,136
27756109,Habitación muy cómoda y bien localizada,134089231,Mila,Retiro,Ibiza,40.41795,-3.67824,Private room,38,2,17,2019-09-15,2.31,1,241
27757172,"Cama doble en la Calle Fuencarral, Trafalgar",62427169,Omar,Chamberí,Trafalgar,40.43024,-3.70222,Private room,22,3,8,2019-02-17,0.60,1,0
27766746,Habitacion con 2 camas con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42139,-3.70176,Hotel room,65,2,0,,,19,271
27766893,Single room with private bathroom in Mádrid río,46377125,Mercedes,Usera,Almendrales,40.38603,-3.6992,Private room,30,2,15,2019-07-01,1.27,1,168
27771450,HABITACIÓN PRIVADA A  DIEZ MINUTOS DE Sol,182877049,Jaqueline,Puente de Vallecas,San Diego,40.38334,-3.66726,Private room,25,1,17,2019-06-01,1.36,2,261
27778247,Madrid Departamento,10932380,Lucia,Barajas,Alameda de Osuna,40.45524,-3.59316,Entire home/apt,99,2,1,2018-09-13,0.08,1,0
27778267,Habitación En Ático con Terraza En Madrid,16202881,Asunción Victoria,Salamanca,Fuente del Berro,40.42493,-3.6668,Private room,40,1,27,2019-07-07,2.17,1,157
27780116,M1 APART. CENTRICO AA/WIFI,209467824,Gaston,Centro,Embajadores,40.41084,-3.69996,Entire home/apt,79,2,43,2019-09-11,3.41,2,135
27794209,Garden Apartment with Pool,3073210,Karyn,Ciudad Lineal,Concepción,40.44252,-3.64648,Entire home/apt,54,5,17,2019-05-25,1.46,2,0
27796084,Gran Vía; Callao. New Luxury,8447678,Esther,Centro,Universidad,40.42301,-3.7048,Entire home/apt,85,2,4,2018-11-11,0.34,2,0
27799260,Great apartment next to Plaza Mayor,209913894,Fernando,Centro,Sol,40.41722,-3.70637,Entire home/apt,75,1,35,2019-09-11,2.69,2,319
27799828,Amazing apartment in the city center / Plaza Mayor,87138475,Sanja,Centro,Sol,40.41482,-3.70765,Entire home/apt,90,2,5,2019-06-16,0.40,2,0
27801615,Studio next to Plaza Mayor,209913894,Fernando,Centro,Sol,40.41698,-3.70654,Entire home/apt,50,1,27,2019-08-21,2.09,2,300
27802050,Justicia Apartment II,596469,Gabriel Avalos,Centro,Justicia,40.42528,-3.69316,Hotel room,280,1,1,2018-12-17,0.11,30,317
27804123,THE BEST BEDROOM IN THE CENTER. SQUARE SOL.,209747890,Rodrigo,Centro,Sol,40.41721,-3.70289,Entire home/apt,35,1,8,2019-09-01,0.61,3,108
27804608,San Jerónimo,102947901,Claudia,Centro,Cortes,40.41436,-3.70088,Entire home/apt,80,1,13,2019-09-17,1.54,231,298
27807431,BEST TERRACE IN CHUECA - Amazing PENTHOUSE (6 ppl),202764267,Victoria & Dani,Centro,Justicia,40.42367,-3.69607,Entire home/apt,169,1,94,2019-09-01,7.07,2,58
27809016,"Precioso apartamento ,wifi, familias y trabajo.",55914724,Gonzalo,Hortaleza,Canillas,40.46411,-3.63168,Entire home/apt,84,1,110,2019-09-09,8.46,4,321
27810889,BarceloMad,102947901,Claudia,Centro,Justicia,40.42818,-3.69958,Entire home/apt,93,1,1,2019-02-22,0.14,231,271
27818871,Jacobeo,195849171,Alis,Carabanchel,Buenavista,40.36467,-3.75972,Private room,18,1,18,2019-03-04,1.46,1,320
27819111,Madrid de los Austrias I,99018982,Alterhome,Centro,Embajadores,40.41165,-3.70778,Entire home/apt,61,1,0,,,110,353
27819112,Madrid de los Austrias II,99018982,Alterhome,Centro,Palacio,40.4135,-3.70901,Entire home/apt,75,1,5,2019-07-02,0.49,110,333
27820967,Enjoy Madrid Apartment,45621438,Miguel,Centro,Embajadores,40.40924,-3.6998,Entire home/apt,75,2,9,2019-07-17,0.93,10,118
27821536,CORTES 2,21514948,Maria,Centro,Sol,40.41628,-3.70068,Entire home/apt,74,2,2,2019-05-11,0.39,40,49
27821555,THE BEST Simple room in CENTER OF MADRID. SOL.,209747890,Rodrigo,Centro,Sol,40.41872,-3.70184,Private room,25,1,3,2018-09-22,0.23,3,0
27822474,CALLE FUENCARRAL,113964618,Leadman Trade España,Centro,Justicia,40.42494,-3.69976,Entire home/apt,85,2,25,2019-07-07,1.99,2,71
27822532,CORTES3,21514948,Maria,Centro,Cortes,40.41426,-3.69922,Entire home/apt,100,2,2,2018-10-21,0.17,40,34
27823056,SEXTO,21514948,Maria,Centro,Justicia,40.42531,-3.69724,Entire home/apt,110,2,0,,,40,59
27823799,GenovaMad,102947901,Claudia,Centro,Justicia,40.42494,-3.69405,Entire home/apt,50,1,1,2018-10-22,0.09,231,313
27823820,SenatorMad,102947901,Claudia,Centro,Palacio,40.42201,-3.71049,Entire home/apt,65,1,0,,,231,258
27823825,TirsoMad,102947901,Claudia,Centro,Embajadores,40.41098,-3.70349,Entire home/apt,75,1,0,,,231,312
27824327,Habitacion matrimonial con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42163,-3.70222,Hotel room,65,2,0,,,19,249
27824487,Habitacion matrimonial con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42183,-3.70232,Hotel room,65,2,1,2019-01-08,0.12,19,203
27825795,Luminous apartment in neighbourhood of Salamanca,159558182,Home Club,Salamanca,Recoletos,40.42555,-3.68338,Entire home/apt,466,1,1,2019-02-27,0.15,44,297
27825897,Luxurious duplex in the barrio de las Letras,159558182,Home Club,Centro,Cortes,40.41446,-3.69556,Entire home/apt,369,1,2,2019-03-24,0.17,44,327
27827482,Lovely 2 bed flat near Park El Retiro,209225601,Miriam,Salamanca,Lista,40.43034,-3.67405,Entire home/apt,60,1,23,2019-07-15,1.84,1,341
27829570,Enjoy Madrid Apartment,130805049,Gustavo,Centro,Palacio,40.40901,-3.71318,Entire home/apt,70,2,33,2019-07-10,2.63,1,53
27830062,Nuevo y MUY luminoso piso en el centro de Madrid!,30761411,Eli,Centro,Embajadores,40.41143,-3.70198,Private room,130,2,4,2019-01-02,0.31,1,0
27832501,AbascalMad,102947901,Claudia,Chamberí,Rios Rosas,40.44078,-3.69696,Entire home/apt,105,1,6,2019-06-16,0.50,231,94
27834596,Huertas Experience - EXCLUSIVO - 4 Dormitorios,210192466,Gregory,Centro,Cortes,40.41496,-3.69823,Entire home/apt,200,1,16,2019-07-15,1.33,1,131
27835169,Un refugio en pleno Barrio de las Letras,33587265,Eduardo,Centro,Cortes,40.4121,-3.69544,Entire home/apt,60,2,45,2019-08-19,3.72,6,211
27842969,1 COMFORTABLE CAMA DOBLE CAJA MAGICA,210007255,Alexandra,Villaverde,Los Rosales,40.35874,-3.68695,Private room,18,15,64,2019-09-08,4.95,2,0
27843127,Apartment Goya,102671393,Pablo,Salamanca,Goya,40.42448,-3.67944,Entire home/apt,250,2,1,2018-09-23,0.08,1,0
27844432,2 BD apartment GRAN VIA. in the CENTER of MADRID,207521732,Marcos Y Natalia.,Centro,Cortes,40.41838,-3.69797,Entire home/apt,75,2,43,2019-09-09,4.03,2,275
27850003,APARTAMENTO+DUPLEX+PUERTA DE SOL+WIFI+5HUESPEDES,207045737,Ana,Centro,Sol,40.41482,-3.70425,Entire home/apt,52,1,2,2019-07-07,0.20,3,2
27850005,El lujo de una casa mirando al Museo del Prado,33587265,Eduardo,Centro,Cortes,40.41459,-3.69461,Entire home/apt,80,2,44,2019-08-21,3.62,6,314
27850596,Habitación En Madrid,210333555,Yaneth,Carabanchel,Vista Alegre,40.38826,-3.7401,Private room,22,1,5,2019-07-08,0.40,1,0
27851118,Acogedora habitación en Madrid Centro. the center,210255839,Toñi,Centro,Embajadores,40.40628,-3.70267,Private room,50,2,27,2019-06-11,2.15,1,360
27852952,"MALASAÑA - CONDE DUQUE: 6 guests, free parking",209040706,Andrea & Dani,Centro,Universidad,40.42817,-3.70903,Entire home/apt,99,1,87,2019-08-29,7.04,1,31
27853056,Big room in madrid - district Goya,44350780,Mark,Salamanca,Fuente del Berro,40.42961,-3.66338,Private room,35,2,16,2019-08-31,1.28,1,66
27853368,"Habitacion 2camas en madrid zona céntrica,",210313799,Maria Das Gracas,Carabanchel,Comillas,40.39359,-3.71017,Private room,28,1,36,2019-09-15,2.83,2,327
27868671,TU UBICACION PERFECTA,210509008,Gloria,Arganzuela,Atocha,40.39585,-3.6748,Private room,45,3,7,2019-06-18,0.57,1,353
27873155,Alojate en el corazon de Madrid Colegiata,145123279,Victor,Centro,Embajadores,40.41189,-3.70606,Entire home/apt,100,2,22,2019-08-06,1.67,6,320
27876207,Charming Reina Sofía - Buhardilla ideal para 2 pax,210584350,Juan,Centro,Embajadores,40.40817,-3.6987,Entire home/apt,70,1,0,,,2,79
27876974,"Habitación simple, cómoda y acogedora.",45229724,Jossen,Carabanchel,Puerta Bonita,40.38406,-3.73276,Private room,10,3,95,2019-09-11,8.48,1,15
27882493,Nice and quiet apartament /Latina Plaza Mayor,38352975,Charo,Centro,Palacio,40.41122,-3.71377,Entire home/apt,100,3,6,2019-08-15,0.47,14,82
27885301,fuencarral,21514948,Maria,Centro,Universidad,40.42342,-3.70126,Entire home/apt,200,2,0,,,40,46
27886787,humilladero XII,21514948,Maria,Centro,Palacio,40.41082,-3.70984,Entire home/apt,110,2,2,2019-01-01,0.22,40,42
27887598,Habitación Antelope 5 Madrid Air Conditioning空调双人间,84213235,玲,Centro,Cortes,40.41262,-3.69846,Private room,59,2,1,2018-12-26,0.11,19,354
27887884,MODERN APARTMENT | WiFi + A/C,9885245,My Mad Madrid,Chamartín,Ciudad Jardín,40.44769,-3.67258,Entire home/apt,60,1,36,2019-08-31,2.74,36,346
27888194,Cozy and modern apartment for 4 in Madrid,208179995,Martina,Arganzuela,Palos de Moguer,40.40312,-3.69,Entire home/apt,60,3,38,2019-09-05,3.11,1,106
27888586,San José III,21514948,Maria,Centro,Cortes,40.41365,-3.69616,Entire home/apt,60,2,3,2019-03-03,0.26,40,47
27889125,H4 Antelope 5 Madrid Air Conditioning空调家庭房,84213235,玲,Centro,Cortes,40.41238,-3.69829,Private room,39,2,0,,,19,364
27889202,Double room Malasaña,11233926,Gabriel,Centro,Universidad,40.42522,-3.70143,Private room,50,1,3,2019-07-19,1.32,20,262
27889238,San José IV,21514948,Maria,Centro,Cortes,40.4131,-3.69793,Entire home/apt,72,2,0,,,40,34
27889340,Habitación Antelope 5 Madrid Air Conditioning空调四人间,84213235,玲,Centro,Cortes,40.41372,-3.69867,Private room,39,2,0,,,19,162
27889441,habitación individual,24769692,THC Latina Hostel,Centro,Embajadores,40.40813,-3.70644,Hotel room,50,1,3,2019-05-05,0.26,3,215
27889484,habitacion doble,24769692,THC Latina Hostel,Centro,Embajadores,40.41013,-3.70515,Hotel room,70,1,0,,,3,225
27889509,habiitacion twin,24769692,THC Latina Hostel,Centro,Embajadores,40.40981,-3.70515,Hotel room,70,1,0,,,3,212
27889660,Habitación Antelope Apartment 5 Madrid合租四人房间马德里市中心,84213235,玲,Centro,Cortes,40.41327,-3.70036,Private room,49,2,0,,,19,267
27889728,San josé II,21514948,Maria,Centro,Cortes,40.41296,-3.69827,Entire home/apt,72,2,1,2019-06-05,0.28,40,33
27890434,San José I,21514948,Maria,Centro,Cortes,40.4115,-3.69633,Entire home/apt,62,2,0,,,40,8
27891094,Prado 2,21514948,Maria,Centro,Cortes,40.41252,-3.69666,Entire home/apt,144,2,0,,,40,36
27893344,Fully equipped apartment in Plaza España!,51564174,Álvaro & Tatiana,Centro,Universidad,40.42941,-3.71501,Entire home/apt,46,2,15,2019-09-06,1.43,42,242
27893584,Peacefull Studio in Cava Baja,74953502,Tomas,Centro,Palacio,40.41259,-3.70905,Entire home/apt,77,2,45,2019-08-26,5.08,1,113
27894364,Apartamento céntrico/Sol 4,189945292,Hamsa,Centro,Sol,40.4194,-3.70169,Entire home/apt,69,2,3,2018-10-24,0.25,4,0
27895307,Solfai Vacacional 24,91506664,Solfai,Centro,Palacio,40.42031,-3.71058,Entire home/apt,60,2,15,2019-08-25,1.24,33,336
27899892,Double room in Madrid. Beautiful views,158306838,Manuel,Arganzuela,Legazpi,40.38851,-3.68759,Hotel room,35,2,13,2019-06-02,1.06,1,140
27900400,HABITACION COMFORTABLE   EN MADRID,206440128,Claudia Lorena,Usera,Orcasur,40.369,-3.70113,Private room,24,3,34,2019-07-21,2.69,1,5
27905285,Madrid Palacio en pequeño /in a nutshell,47923936,Karmen,Centro,Palacio,40.42123,-3.7111,Entire home/apt,55,1,51,2019-09-01,4.35,10,342
27914437,mayor 6,21514948,Maria,Centro,Embajadores,40.41321,-3.70379,Entire home/apt,150,2,2,2019-04-07,0.17,40,59
27915096,"BRAND NEW, WONDERFUL AND LOVELY FLAT ""LA LATINA"".",9885245,My Mad Madrid,Centro,Palacio,40.40826,-3.71275,Entire home/apt,80,1,51,2019-09-16,4.04,36,354
27915841,parque retiro,21514948,Maria,Salamanca,Goya,40.42312,-3.67934,Entire home/apt,92,2,1,2019-02-10,0.14,40,40
27917059,Bright apartment in Atocha ¡with heating!,51564174,Álvaro & Tatiana,Retiro,Pacífico,40.40616,-3.67966,Entire home/apt,41,2,14,2019-09-06,1.57,42,298
27917269,Augusto 2,21514948,Maria,Centro,Justicia,40.42207,-3.69891,Entire home/apt,92,2,0,,,40,41
27917902,Augusto 3,21514948,Maria,Centro,Justicia,40.42276,-3.69782,Entire home/apt,96,2,1,2019-04-14,0.19,40,49
27918507,Opera,21514948,Maria,Centro,Palacio,40.41652,-3.70884,Entire home/apt,84,2,1,2018-10-06,0.09,40,8
27919319,meson de paredes,21514948,Maria,Centro,Embajadores,40.41196,-3.70594,Entire home/apt,108,2,0,,,40,42
27920311,Mozart2,21514948,Maria,Centro,Sol,40.41622,-3.70089,Entire home/apt,84,2,0,,,40,10
27920553,Piso Bea,134835843,Beatriz Eugenia,Carabanchel,Abrantes,40.38593,-3.72727,Private room,35,2,0,,,2,178
27924147,"Piso,en el corazón de Madrid. Bonito,luminoso",40588247,Carmen,Centro,Embajadores,40.41126,-3.70025,Entire home/apt,75,7,10,2019-08-29,0.81,1,47
27925513,Charmy Design Apartment Plaza Mayor,113864545,Miguel,Centro,Embajadores,40.41066,-3.70628,Entire home/apt,73,1,6,2019-08-26,0.86,11,322
27926204,Modern and Bright - 2BD- Tirso de Molina,210948402,Barbara,Centro,Embajadores,40.41186,-3.70603,Entire home/apt,90,2,64,2019-09-15,5.45,1,88
27927692,Bonita Habitación muy cómoda / Nice Room,198796089,Carlos,Villaverde,San Andrés,40.34915,-3.70989,Private room,600,2,0,,,1,140
27928425,Apartment In Vallecas,210966166,Jonatan,Puente de Vallecas,Palomeras Bajas,40.38181,-3.65757,Entire home/apt,600,1,2,2018-08-25,0.15,1,261
27929937,Modern Apartment Room Private Bathroom and Balcony,119018770,Alvaro,Puente de Vallecas,San Diego,40.39486,-3.66376,Private room,30,2,13,2019-05-09,1.11,1,140
27931058,Principe Pio &  Palace,210990917,David,Moncloa - Aravaca,Argüelles,40.42142,-3.71739,Private room,55,30,0,,,1,91
27942228,Mozart 3,21514948,Maria,Centro,Cortes,40.4165,-3.7002,Entire home/apt,84,2,0,,,40,11
