"id","extro","open","agree","social","class","school"
708,59.7321360323171,35.6146576848423,35.447345985764,126.026861351205,"d","III"
709,48.5055411761071,45.0991336030164,36.0347182990645,84.820060960463,"c","I"
710,40.6740867472022,51.1762018440372,33.2045016172199,101.391729719825,"a","I"
711,57.6252490503828,38.0766612170915,30.6775364838585,105.364382080299,"b","III"
712,61.8825948798406,46.7175297314473,38.2000682373786,79.084900022376,"b","IV"
713,71.6161064611855,43.504197500154,41.6991070372468,124.460829917083,"b","VI"
714,59.9675585402652,45.6575112048781,33.3424367589544,108.595162462906,"d","III"
715,59.0343983309005,45.3624936001049,32.9697355008843,75.2912205952139,"c","III"
716,71.4536326613512,41.1741913052009,36.032432697402,106.011311280802,"b","VI"
717,58.7147028346185,38.1220846390865,27.8194625646903,136.77954412039,"c","III"
718,73.7417923632248,29.9306020977698,35.9856827268541,83.5729226329138,"c","VI"
719,73.4537642348521,49.0419964715449,37.7398125581129,89.172778698561,"c","VI"
720,56.2630636621246,39.023564310137,35.4495132925793,85.0084052839843,"d","II"
721,54.5567637299654,33.8856046399339,37.1192844737233,99.9850508391905,"c","II"
722,70.9771113103933,39.2485925798628,38.7627382152242,93.0483534919134,"b","VI"
723,66.4155660939182,49.2421093751275,35.7033115289125,95.2064795327861,"b","V"
724,69.9133178482238,48.7837290255964,27.5558947692286,89.8576219717429,"a","VI"
725,81.7694193960397,36.7377336745662,31.3362986749958,126.261750400268,"d","VI"
726,51.2988250720192,37.9858472151069,29.2341464736311,91.5406692211366,"d","I"
727,66.1415988834657,30.9325241905828,34.0697923056799,113.613791051959,"b","V"
728,54.581672464342,32.1371630590748,29.5589306739457,90.9849382656648,"c","II"
729,67.0216796974588,28.7107306273584,32.2733455868658,89.1039319928085,"c","V"
730,53.6589058397951,40.7395036662954,42.5522691095342,92.698209775963,"b","II"
731,54.6062370588285,36.5313023425494,40.6117155848157,104.010181751525,"c","II"
732,64.7307180193808,36.9199340014479,33.2223651520944,81.2563611831622,"a","V"
733,54.3030220279266,37.2132758990752,41.8522468354145,90.3560962265286,"c","II"
734,63.5751070907312,39.3265640810737,29.7913359606218,68.0395986142196,"d","IV"
735,61.9171773713177,41.0746931476533,34.1044107351618,88.7563439374116,"b","IV"
736,80.7891225781304,36.5776679568239,28.2043572405197,89.5911483464385,"d","VI"
737,61.6410340230259,31.5963593353149,27.8217096214305,126.089337764438,"b","IV"
738,64.4027749797499,31.8117685967902,41.0757553657172,116.948318957578,"a","V"
739,48.4922072290978,36.1726105881198,42.5949234656884,91.713488072393,"c","I"
740,63.1709147563557,43.0325397853556,34.8273410942272,97.750753586545,"c","IV"
741,59.8610940952088,39.8094718689408,29.2336422013574,92.2092900985161,"d","III"
742,56.7980990664279,38.3792414030433,49.8376430106348,77.6105497520077,"a","III"
743,66.6210460440888,35.314478741097,38.8403870410607,101.887356534541,"c","V"
744,77.3667828096707,36.2409646729951,38.4234763430673,126.66694375391,"d","VI"
745,61.5071869751581,36.5453681095387,35.0510151303412,81.4048231917481,"b","IV"
746,66.0119963632046,39.8851744571381,30.5632650669221,89.6519545479945,"b","V"
747,64.819505786369,37.2194717447056,34.0827352244662,81.1681097928612,"a","V"
748,42.2475419538963,40.2312591688411,41.6370036766753,83.4001332307701,"a","I"
749,72.6112688493317,35.8811202846181,41.8289255618213,84.007403252334,"b","VI"
750,36.7662193751267,44.1719637371885,33.4000645872653,97.5179490412768,"a","I"
751,62.9052950976484,32.9130106913761,36.7220150296117,110.551887388549,"c","IV"
752,61.4405040098475,43.3146195036379,35.9961818911771,129.551075637828,"b","IV"
753,58.88830429031,40.1179575886106,25.9482691505476,112.283926550925,"c","III"
754,73.2196386519016,45.8373153533231,34.2450687880359,76.0573411840099,"c","VI"
755,57.5173133180109,39.0610207266507,34.721245344124,102.065552581899,"b","III"
756,55.4639510003328,51.66165839347,39.749047062607,108.518868822598,"d","II"
757,55.8269305738446,36.4928401597846,26.2018909939275,84.7504676402486,"d","II"
758,67.9721536303363,35.3515063764832,32.2652590300793,87.5766496733686,"d","V"
759,47.8340063163802,50.7354569337371,35.0267312484499,103.6532748811,"c","I"
760,44.7837595350976,48.692425905759,32.2798759916053,105.010314869236,"b","I"
761,66.5586703791241,30.3505691586526,32.9452803203175,73.2352151064862,"c","V"
762,55.6573423374016,40.1307773500414,39.6270416495575,69.9824197749386,"d","II"
763,68.481921750738,53.0695524204898,50.5920329996164,124.762743884408,"d","V"
764,63.2327363297251,48.8237589458697,30.0960400395059,80.6557746505121,"c","IV"
765,58.0190072980134,33.3607105433165,34.6409840657785,108.825623506706,"b","III"
766,57.7121438657513,34.5250309708332,31.3432206600895,94.9644048320302,"b","III"
767,55.7174865801637,34.5797894496692,31.9581402067621,89.2414154909145,"d","II"
768,58.6213708090054,33.5858072979036,30.8245899277558,101.227108296253,"c","III"
769,66.6619611958341,40.0610985385772,32.2555316175493,86.5626786642247,"c","V"
770,56.1245682492965,42.1765608347598,31.3333663974463,81.5577033649237,"d","II"
771,79.1723847138135,37.2066545548573,34.5438435560874,105.478466630767,"d","VI"
772,64.8779411050356,34.4338595523589,37.9623972908224,82.5455951346222,"a","V"
773,69.6058275233935,50.1038875316998,32.1565206928872,108.203063633188,"a","VI"
774,52.7441731816722,44.8307839945781,39.9961607336943,123.682333799743,"a","II"
775,66.363304908413,46.4044444657113,47.060192033615,89.8247958100536,"b","V"
776,67.6213746501823,47.9192335022947,35.0983074108199,97.698893474216,"d","V"
777,74.8923339149087,31.8519216148438,44.1217009970964,105.851383955385,"c","VI"
778,55.7854762538012,35.9016817380098,28.784842273605,89.9316874691746,"d","II"
779,80.374996053685,26.682067067178,32.986534574738,94.796054906829,"d","VI"
780,53.563166948303,39.3468793366965,29.3412415244755,109.275187824279,"b","II"
781,60.8977963048445,35.1230907734062,35.8845317812654,126.48572480722,"a","IV"
782,54.7311677188826,49.427373545718,35.1240784311044,101.515684726955,"c","II"
783,49.2710558239089,40.9067838340904,25.4997039914481,97.6475473700627,"c","I"
784,55.7336906380465,41.0796116263152,36.4827558514212,116.746616268748,"d","II"
785,64.639799595787,37.8045693065098,28.0056564963652,78.6384977471857,"a","V"
786,66.1133808524197,44.3679071864314,40.2199114951618,88.4705401624031,"b","V"
787,72.456750971892,39.9724773585291,31.3706122614815,77.0962120079797,"b","VI"
788,50.1509834978113,34.6733627400806,34.4759211365279,99.9737632790773,"d","I"
789,62.5543623961689,44.8948867082879,38.790616691145,106.052089860838,"c","IV"
790,58.9288695586653,40.4916148121682,38.9164104925554,102.574426505805,"c","III"
791,53.7037526310526,46.0217786850551,35.921089821513,68.1682867428363,"b","II"
792,57.7979261169376,40.0159655714871,41.5847532214976,104.553393814701,"b","III"
793,56.896805747195,37.9662516821585,31.2978070832888,100.515247149469,"a","III"
794,58.4239438917796,44.6650708525863,33.7692019487631,76.327076835279,"c","III"
795,60.6914572025912,30.976213700469,38.331665974373,113.242672805164,"a","IV"
796,57.0378023222393,37.6448313436258,29.6520831180704,117.663724287454,"a","III"
797,42.951609490534,40.4758245393109,38.7919595805263,111.30978200421,"a","I"
798,63.0349518869729,34.9398690233892,34.7461065889714,93.4271339729142,"c","IV"
799,41.6498124559619,34.9867169431547,34.4115994563361,139.150943714897,"a","I"
800,59.6614900587536,44.5562503614809,38.3404173995779,97.9542167081588,"d","III"
801,63.5592671961384,41.1836539498532,40.8562135574241,105.669883757279,"d","IV"
802,73.9553243474255,41.2403630066822,40.3934556568082,119.073992095225,"c","VI"
803,58.1043329016866,38.1501864055221,33.4493929321083,101.552918998013,"b","III"
804,71.7239318926387,47.9424716021088,42.5378430253026,112.224028870838,"b","VI"
805,50.7286105860153,33.359613490807,34.3859802423483,62.1972842838136,"d","I"
806,55.7897213266421,31.6608475873809,36.0473594175404,101.597777580905,"d","II"
807,72.6120318773799,54.682303772371,33.3749299968046,88.450562138783,"b","VI"
808,57.4533116076745,35.8649686349775,39.9016689416093,102.423463513061,"b","III"
809,65.0064829503214,33.3822115418571,27.9899683623298,106.250004155462,"a","V"
810,60.4193985358728,42.501371750353,37.0509791107094,97.6448818184865,"a","IV"
811,66.8517156208209,40.9071797940666,36.3980470665652,96.5047334151544,"c","V"
812,72.4094811333707,35.9130536429553,46.0306971879911,96.2367773235384,"b","VI"
813,61.222958183984,34.2993394929068,37.5507796516518,124.569147970086,"b","IV"
814,78.5297650110656,49.1093296512097,34.2012729127081,106.593187613741,"d","VI"
815,63.9160744517424,31.8961705097718,36.5203633934767,96.7507978908646,"d","IV"
816,55.6426806373182,36.9650029869685,33.2042408055905,111.113290466253,"d","II"
817,65.6877178541122,46.2599218666947,31.5952096283665,93.3799736457508,"b","V"
818,66.1514458048322,28.7612388165037,36.604182876288,135.053665218709,"b","V"
819,52.8979177740963,53.3028451651512,44.7832844367899,85.2498035321066,"a","II"
820,51.0317459481225,38.4432417375576,25.2813470011824,102.075745242495,"d","I"
821,71.725986032593,37.2966170099699,37.6380650698305,96.4972388841454,"b","VI"
822,58.7614030983834,23.8911706372431,37.4540322117892,85.6032467784925,"c","III"
823,57.1709410469283,37.4197709228777,28.9575847211723,87.0792238506147,"a","III"
824,50.4444167937504,39.0554610808202,27.4391587430077,90.0519608285362,"d","I"
825,67.8072002834765,41.2467223092561,24.2222054532033,75.9508626168054,"d","V"
826,51.2377800230641,32.5496597665626,33.9835220133604,80.3385092138034,"d","I"
827,48.5776319906673,32.4041109501863,45.2864624988836,95.7971258237728,"c","I"
828,60.5916233121721,43.3391604928629,33.2370363882476,95.0557421686503,"a","IV"
829,63.557330471409,39.2394582530347,34.8955131099282,92.3534615099633,"d","IV"
830,53.3978824187269,36.3341633455084,32.3715009907834,100.893753863304,"b","II"
831,54.9613807381115,48.0830550888293,38.6423334780879,76.6845341211695,"c","II"
832,56.2840424586413,48.4670503585924,26.92435083883,99.1406250298375,"a","III"
833,53.9762640112326,49.3657682380913,27.2367941240434,77.180179998008,"b","II"
834,66.3967614666096,43.2598975477139,37.0790543020728,89.9902571919776,"b","V"
835,63.2868555811952,41.3573851900376,31.2464375522717,105.53900294555,"c","IV"
836,57.9067244565357,30.7148440405681,26.6069665628446,94.1294319947708,"b","III"
837,67.7480147004551,41.8529388797784,34.1637381486341,117.117866657249,"d","V"
838,69.781178629791,37.5603568718184,34.8244495416637,78.5875980108435,"a","VI"
839,80.9738105206127,32.3623277268035,28.4739515736932,108.302890546901,"d","VI"
840,49.0260384070599,42.370271367199,36.5235605691487,96.8517627534969,"c","I"
841,57.959552578117,37.8079135058155,33.2955256929415,86.6638351339251,"b","III"
842,54.2288335515487,40.8707638502717,28.6524887939697,107.650868571215,"c","II"
843,75.8157262240874,38.6484078916287,34.8812999157925,116.780249579503,"c","VI"
844,82.3085850766258,35.474593045225,34.605182787987,100.698148599546,"d","VI"
845,67.1561571534514,36.6708155585903,37.5296462552051,70.3412503786636,"c","V"
846,53.4429018963034,43.7199564732212,39.1089214696329,89.1465792486246,"b","II"
847,63.3733841833855,37.1074176204702,28.8021670426363,99.904262718393,"d","IV"
848,60.1496943066076,38.3299841513472,43.7159801839146,96.489900194497,"d","III"
849,67.5314872340233,40.0379022491379,48.5957570910947,110.236601610202,"c","V"
850,62.7357888767217,36.7419347620488,28.9097567584191,89.2890420132317,"c","IV"
851,67.8963585388699,43.0148705944963,43.7824728986688,89.6309051680914,"d","V"
852,54.0684546320859,49.230109206325,29.1698375439085,81.1891835204956,"b","II"
853,64.160305775959,42.1202337437732,39.3136697691751,86.3054485260464,"d","IV"
854,61.2033564528952,30.9634766055144,31.4556019569764,97.672141635048,"b","IV"
855,55.8764449562265,44.2231609650063,41.3493419352984,111.146221597746,"d","II"
856,70.2439450120466,41.4451061445024,34.5189698195946,98.325937073383,"a","VI"
857,64.1363819183415,45.325174362762,28.138834921122,90.7380711946585,"d","IV"
858,66.382441133956,41.9150669939612,28.9882600810972,100.309095337538,"b","V"
859,76.6704522613599,38.9038041209287,36.4435629611878,118.312436737273,"c","VI"
860,75.8801593753684,43.8429930428813,28.7459103151036,124.27245315645,"c","VI"
861,55.6296043307342,43.0480132485646,29.0823674783293,116.689158619898,"d","II"
862,71.0014631257341,44.0038083715415,40.820377658282,91.6769822818847,"b","VI"
863,61.1714246433075,30.4677628134268,38.7960879552116,92.5115108847686,"b","IV"
864,59.9321760865037,40.2103211100443,35.7254540630273,96.4143417017105,"d","III"
865,66.9274590465825,37.9262847244201,29.0890874615599,99.7276089505242,"c","V"
866,66.7883971780131,33.0268475610391,31.1526825445636,125.175142020436,"c","V"
867,59.0855143563079,22.7039110572838,34.6354494479341,95.8387050480747,"c","III"
868,59.0684885242749,41.6581544426625,31.7141326393373,105.357410081834,"c","III"
869,60.3479040601076,56.2819326979582,27.4020664939239,104.526480633667,"a","IV"
870,62.411160014195,40.3273423673984,41.5164721925453,98.6170680208491,"c","IV"
871,48.7143239397958,42.6085266634998,30.6529186365106,93.9264103993712,"c","I"
872,68.8153806962192,44.0287619373142,35.4802539202522,80.4418120604963,"d","V"
873,64.2764654644373,35.3765376550215,36.1131955854882,124.569091132121,"d","IV"
874,61.282733514408,51.8099546766265,33.9239940877412,93.0425404518971,"b","IV"
875,58.6663838173315,34.3064904751528,33.5125526049027,105.576761819011,"c","III"
876,59.8246437945719,30.8278743794783,36.9451454203391,85.780772337164,"d","III"
877,69.0194058683804,36.4120641674575,39.797254765187,109.146829158593,"d","V"
878,50.044744853596,42.2915915081419,36.2027526251183,90.4889402093198,"d","I"
879,68.4852110908665,39.1747188702719,30.523309915782,93.3146464564173,"d","V"
880,63.104256563655,35.5845970364986,33.1350137342069,132.890781713573,"c","IV"
881,63.6291329344946,36.5594266993945,39.052065731029,120.087698353539,"d","IV"
882,52.343142418052,49.0723050131013,36.2579602455105,109.736031459165,"a","II"
883,65.8786928850599,39.5024272804491,37.1087785718343,91.1761307787053,"b","V"
884,44.391632986613,39.0044557726003,33.7102229055407,91.9279576329965,"b","I"
885,69.485429931764,39.5729854180793,37.9938124643601,118.816520110566,"a","VI"
886,56.5164908759514,39.1552046686834,35.9741596138356,109.722410461432,"a","III"
887,57.4859302619969,44.9315121825506,34.8252772712562,104.582411934749,"b","III"
888,47.4415380163382,38.568105127119,35.6486714155863,97.995964808701,"b","I"
889,50.3767455970372,35.2565963917005,28.234914142594,81.9728567847354,"d","I"
890,47.7907349749206,47.6005767414052,33.0602278732734,88.6307959672609,"c","I"
891,69.0985145635751,42.453709719541,36.8000905862423,96.3675418132697,"a","VI"
892,63.9301653503358,37.0971009822574,35.9897836375723,97.9457317866713,"d","IV"
893,52.1114103605071,39.5248490025246,38.730420563289,78.2812584127735,"a","II"
894,54.0376259092751,50.6030381388187,32.5963286892188,107.059787711658,"b","II"
895,45.6321207755476,40.8773473124883,34.6779055907389,81.5975012419325,"b","I"
896,49.6280597288657,36.7010591561219,37.2273870579224,95.201723760643,"d","I"
897,70.563227708647,35.5942717647902,27.0226490988922,64.5207020008119,"a","VI"
898,61.0570505210904,50.1409837031553,33.551008799612,95.1966421892887,"a","IV"
899,54.9094712339953,43.3754151149841,28.7895639054608,116.672945990404,"c","II"
900,56.7682741031751,39.8541603813307,31.6813156441472,85.941208463073,"a","III"
901,62.9752870617702,33.3732474024513,31.8517985025519,87.209087645407,"c","IV"
902,62.0892005306499,36.2143447746538,40.87943250009,104.586367650646,"b","IV"
903,72.8047343707179,33.940490614357,34.4460297796662,98.7308693758496,"b","VI"
904,61.4564290069219,34.9598418928014,28.3513035707747,100.41589866239,"b","IV"
905,72.663145537891,55.8469575135735,36.4274808524109,130.928698130143,"b","VI"
906,62.74732580324,42.5371015469754,33.7679950346398,93.5139207198877,"c","IV"
907,46.669496705811,36.5359346412938,40.2983244997087,92.9366278798754,"b","I"
908,51.7724803343987,47.5029117185015,35.07246333372,71.0934593860835,"a","II"
909,54.329942712698,33.7648002715849,34.7513940572202,111.835455129593,"c","II"
910,69.1251541423174,28.7223868775967,36.3812467356341,87.1524103310498,"a","VI"
911,66.6209875207051,43.6390935076994,34.6116242752793,114.844450968558,"c","V"
912,70.8013057244317,45.64474332877,31.3382000650016,85.7819354790965,"a","VI"
913,55.6155390023438,45.9364461568555,40.8011086187153,101.161160541896,"d","II"
914,53.9977225965223,43.1808423378252,31.5560501486588,100.164210622559,"b","II"
915,67.5577140945917,42.5546428787785,41.3664475940985,83.0198380938073,"c","V"
916,61.8334062942794,28.4325948969132,37.416272298619,56.9145260815071,"b","IV"
917,51.8381479583108,45.1830323462085,25.9794844465022,99.085975930781,"a","II"
918,60.0371696572161,36.2555269838656,42.0094406210813,100.84232071145,"d","III"
919,72.9904321095584,37.0802919105172,38.4305438700143,86.0479481165536,"c","VI"
920,61.8011084252134,39.7243159789491,40.1625668840851,70.0662459111664,"b","IV"
921,74.7591220262309,41.0811175530379,25.165298907317,90.5173152666757,"c","VI"
922,69.9447408288575,33.9235519349046,20.34087291913,106.055359907891,"a","VI"
923,74.228425534111,40.8450838809654,38.7458527958365,99.7432103033869,"c","VI"
924,60.6518990497379,35.3279521729988,40.5875950931868,99.587303936881,"a","IV"
925,49.2452872831836,38.3713895601564,33.9094448127703,120.969772802058,"c","I"
926,57.0147473608582,48.3336623598289,34.1982263129539,123.135563522207,"a","III"
927,69.3423843215939,31.2234853044062,38.2514594232551,77.1015172009467,"a","VI"
928,51.5742232522372,46.8953100257039,34.481181934042,114.707027524839,"a","II"
929,60.258521254829,43.9558558179849,34.3028660572108,90.938346182738,"a","IV"
930,59.5002322727177,50.8216573224539,34.387774729432,113.316491853403,"d","III"
931,56.1464220574099,32.5716526946461,34.0126548833437,115.125542121775,"d","II"
932,50.0144245295122,47.0834976891662,34.4932973125337,113.876096420343,"d","I"
933,50.3260678202561,40.6931253170192,27.6556303810474,83.1277886171541,"d","I"
934,62.3368005895739,46.4114045737833,41.2896292973813,115.561289329565,"c","IV"
935,54.577308413328,43.941814265358,34.1433435566118,114.660500954371,"c","II"
936,56.6139422586061,32.8030131753543,35.9729477106444,85.353755658698,"a","III"
937,73.0182930082141,38.9174898273183,35.1489387432372,110.171421666221,"c","VI"
938,31.6048346164921,28.6450888682912,27.6389124219628,97.5926139811138,"a","I"
939,54.5304102061993,39.4501011335153,41.4336758921163,114.01152922419,"c","II"
940,61.2700857611636,44.4767206709015,37.0265265769028,132.493247694563,"b","IV"
941,59.2274098432172,56.0834943018136,27.2069057632745,96.2248795404987,"c","III"
942,56.2325596691967,43.0928482169436,32.2548235775224,80.201797510862,"d","II"
943,55.4983671479964,42.7295832374222,35.854416205474,113.180187909453,"d","II"
944,64.9815748566953,38.0457028523223,39.423531257066,116.728161653848,"a","V"
945,42.6026841865332,43.0106602787199,36.5706527975861,111.992066189662,"a","I"
946,51.7666564441567,39.4346802496881,25.028013141479,97.701625398635,"a","II"
947,65.2695868599691,40.0354272103244,36.1638491055911,101.203262544807,"a","V"
948,63.1964955577904,49.2957694663464,39.652010733073,106.092508180357,"c","IV"
949,55.429819476405,47.9894026348762,38.0040959715987,96.207953299196,"d","II"
950,50.8733914593458,42.5278093668834,41.0541837889311,123.191470825984,"d","I"
951,54.0916046950351,49.8364644278854,25.8703524450452,89.3744202659196,"b","II"
952,64.6518591029374,43.2908693870785,35.7043539366831,118.569000786958,"a","V"
953,62.6628011995196,40.6121526861657,30.1544887927022,114.76166528273,"c","IV"
954,58.3582076766048,41.3937365862992,36.256357943844,96.2872723414298,"c","III"
955,49.0533631368204,45.9504029214512,32.4980727856435,99.8607901729706,"c","I"
956,53.8019406564375,33.794876646658,34.7478664774669,100.583883770407,"b","II"
957,59.6113819493149,43.8235897492873,36.0323098177149,137.292408150911,"d","III"
958,59.5185943966702,43.6254072457966,37.304753580051,77.6239438349672,"d","III"
959,46.5134915818859,32.8816756021712,30.3792386368675,92.809422357161,"b","I"
960,71.0770600362534,36.3051909981949,28.4395136510977,79.8081937483602,"b","VI"
961,54.6721593432724,38.5778565343945,41.3011676917602,80.92942018852,"c","II"
962,60.4394653350321,55.9069701382242,33.3760777646735,102.27750358572,"a","IV"
963,63.0862047293343,42.9950656515012,41.2291042433213,119.361748572666,"c","IV"
964,53.5538736732742,43.7100932747815,36.5690405268222,101.072995309864,"b","II"
965,61.2732249071496,41.7574557397761,37.262948821989,84.0507951236289,"b","IV"
966,55.140708110928,37.3651585113614,32.160465458419,92.0973827341015,"c","II"
967,41.6182567781487,37.3573300106061,32.8487381053806,84.5574108810454,"a","I"
968,59.0003528709126,41.64992939696,31.0443154240636,92.8068791465643,"c","III"
969,55.2461393568992,36.2496876518708,40.9008145880723,86.5798435762722,"c","II"
970,52.8173105597898,32.0424231000027,35.1149957576374,88.495380929878,"a","II"
971,59.0151167162053,42.069234436402,29.69811406069,111.200182987014,"c","III"
972,79.4318374049168,45.6526550320314,37.4034466232879,96.1854562210093,"d","VI"
973,55.8027169201255,51.7361179343859,33.1539462730042,105.858708258927,"d","II"
974,53.9209778766435,51.2117556354785,24.8671079769767,93.2447094429293,"b","II"
975,63.6200651762682,40.3662395760661,36.8023284720302,88.4058106415986,"d","IV"
976,62.1032573393101,50.8793761509576,26.4457571184379,93.3661682347773,"b","IV"
977,80.7793319545631,50.1372060420707,32.0851705358375,140.356943800583,"d","VI"
978,67.1236503108706,36.8365890692707,37.7833203022916,105.039287318304,"c","V"
979,63.5021080061791,41.1857227546771,42.4595470700145,122.666348840154,"d","IV"
980,53.6250913379108,41.6873595576403,41.718897303304,94.8748456266887,"b","II"
981,43.6475681237141,32.8723369126595,35.9556138225302,102.119940854169,"a","I"
982,46.6460325543015,41.5401213090011,41.4275249602741,85.0721974813242,"b","I"
983,69.9689242330776,34.7533723109048,35.2512855519549,92.8478316771775,"a","VI"
984,60.0085337670221,33.9079804293067,41.1045316227774,76.3265369530693,"d","III"
985,66.6758529314931,39.983768858453,40.2525038638521,101.19132498617,"c","V"
986,59.6081611657497,45.5380278303165,47.3879558665435,102.861514025772,"d","III"
987,58.7338326672051,43.9905765095089,30.6145757821784,96.0287291327162,"c","III"
988,68.9298237659679,37.2331998930918,37.2146490791337,92.5168308417267,"d","V"
989,68.1763904218419,48.5414752577781,36.7184401946473,108.336760601011,"d","V"
990,63.7354945584796,39.3000848910375,25.584589450025,102.384776128658,"d","IV"
991,58.1477539237233,44.800751765896,36.9700058987973,76.5854788260208,"b","III"
992,76.9328581816107,43.5883774200696,37.4426614961166,113.309115089735,"c","VI"
993,81.2412374311896,42.6013210990678,41.3361730821468,117.646011454364,"d","VI"
994,55.940883083889,49.1503410908294,36.3584614462177,107.584038607901,"d","II"
995,55.6254133186167,37.5510667229459,36.0190704316436,84.0964963985027,"d","II"
996,87.1504172986998,40.7485294090275,33.0498415224996,99.2308782335376,"d","VI"
997,68.275011303806,44.7327313286519,40.3661598191315,68.0920211174867,"d","V"
998,66.3153785119041,41.5934175038701,30.7982752966361,94.5623425492708,"b","V"
999,68.1347898865436,35.3750475375535,27.8313339887089,107.176931070844,"d","V"
1000,82.2089671655372,47.2793782180386,34.451978791505,82.9347456531206,"d","VI"
1001,56.0001630605244,34.2138531000531,31.5469044573934,116.560165347893,"d","II"
1002,82.2149062928314,53.1000367838077,36.6199099360481,86.0471465451778,"d","VI"
1003,82.2106464248737,46.5001106143412,43.0379712291581,78.0481509389679,"d","VI"
1004,62.6992560211716,41.0962932845061,37.918703234819,95.0235542428483,"c","IV"
1005,59.5610912388617,32.3739835937245,36.6093822105004,95.0815079181172,"d","III"
1006,50.4804308643603,51.5727569533741,31.935945840763,116.841667822378,"d","I"
1007,40.2026478809575,43.4616061424056,45.6017125883895,109.411796586571,"a","I"
1008,68.0157841387326,45.5398136831289,32.11800468171,103.230569315414,"d","V"
1009,42.357484767904,39.310670720254,27.832160699521,124.678414130994,"a","I"
1010,55.856790934705,37.9292631653571,38.7344695332158,126.049378509155,"d","II"
1011,67.6234997103612,53.6412773492095,37.390344632719,121.842645061901,"d","V"
1012,58.42049820297,41.2844662723062,39.1088298246698,85.9144721435998,"c","III"
1013,64.7638832851719,50.034160770372,32.5927981537732,106.271317324904,"a","V"
1014,63.4800189638777,40.7300213062666,29.0547341626664,91.5438415943141,"d","IV"
1015,55.9289359685959,45.4126660337593,43.1252898664501,112.373129285857,"d","II"
1016,67.3625903251662,40.7998726610002,39.010114842467,92.4833711978457,"c","V"
1017,63.4265900904244,41.3625955694369,33.3451230570691,110.661959535782,"d","IV"
1018,75.5192925766378,49.3539338526315,31.2646721619348,78.9992176688775,"c","VI"
1019,51.5182211955891,34.9955397680211,41.8670226565745,93.9741041371377,"a","II"
1020,60.1562080764001,34.2275806891919,34.0085288686355,99.626875622154,"a","IV"
1021,81.1197052440286,36.5065317287219,36.2386065072561,104.702516123566,"d","VI"
1022,62.6009701847636,41.0731885151526,41.8874241710648,102.731211421734,"c","IV"
1023,46.3374569345189,42.5197510259411,36.8849895524062,114.389457319459,"b","I"
1024,66.8692033686151,24.3156323407557,26.8091753785866,108.045633474283,"c","V"
1025,77.518096049362,36.5738992132344,34.2993229832162,131.426614045019,"d","VI"
1026,54.0244959049694,40.796487798691,33.9699687967532,100.504990354575,"b","II"
1027,68.4773913116702,38.2977633648073,32.2204759830681,95.58596207874,"d","V"
1028,66.4476116483378,46.0562577046956,38.5186687101865,88.8789543971426,"b","V"
1029,66.1500533360545,37.8787257161949,29.4676341043879,77.5910998231331,"b","V"
1030,36.735030807926,40.5159975682165,38.1765728843733,98.85258003775,"a","I"
1031,65.0679662502358,28.4663405698045,18.4767847565207,95.6530829484644,"a","V"
1032,68.261333190553,29.3705332395063,32.8376948431725,106.173250444397,"d","V"
1033,78.8325248345207,35.6552165782861,40.1262654099493,84.6478746798321,"d","VI"
1034,59.9014593202715,37.2265914925725,36.536293312641,132.189742677603,"d","III"
1035,67.1039940120736,36.7363587116587,35.551304103877,127.872043289333,"c","V"
1036,60.5037657347705,38.1464226980154,32.6489981671427,96.844827603816,"a","IV"
1037,51.2063048399944,39.9409332697933,30.556876918933,64.5486761499623,"d","I"
1038,78.4621889921626,36.8278374745832,40.245549816578,115.138578044865,"d","VI"
1039,60.8961834943509,44.565575567771,36.9302290636695,95.5830459930357,"a","IV"
1040,65.3500718545423,32.8241405956737,35.1259063255599,90.381506378083,"a","V"
1041,56.3247874400773,33.633036182964,29.739039619529,77.8333690339925,"a","III"
1042,61.676221101925,38.1074094135976,40.7028927797573,100.942392371713,"b","IV"
1043,55.4102804792403,39.1964383608899,40.960031146031,81.0900975411702,"d","II"
1044,77.3402445740078,37.6265664376509,36.1498244324095,111.298219697112,"d","VI"
1045,51.8794037053313,52.0847255207403,35.1479343454433,109.804741349714,"a","II"
1046,48.6705906655706,42.8542982640785,26.4357692829951,83.1591124497092,"c","I"
1047,54.0896005053398,42.3829108026143,35.3726082040062,122.208173288256,"b","II"
1048,79.155506828255,40.1131510543075,33.8599767310754,83.606267489121,"d","VI"
1049,74.371496908288,31.6193808583118,35.9177300906791,90.339420735351,"c","VI"
1050,70.9325981209605,52.1806970252318,40.5791485889846,83.2939010327269,"b","VI"
1051,53.9194743388321,46.614426239345,35.2488126892386,108.05904090516,"b","II"
1052,49.0525041828873,38.869832495416,33.5188720435925,118.598559397915,"c","I"
1053,67.2504437065041,35.5183260068379,36.9030098399046,97.2784265034225,"c","V"
1054,69.0881915931581,48.0788609796723,31.0446535507638,123.190261575338,"a","VI"
1055,61.1664806044674,40.6918791051849,43.7126963140548,99.4706809466147,"b","IV"
1056,82.4948593421306,43.2149126542986,36.1737704605493,91.719904595036,"d","VI"
1057,67.7776878438655,40.3434552442937,33.8156328558377,116.842450513111,"d","V"
1058,58.8012039871602,40.4255441194492,43.1045334658769,122.244125474669,"c","III"
1059,63.6671644934401,46.0055872453975,37.8377884270772,106.072646902009,"d","IV"
1060,55.3632102884902,46.653217963538,35.3292238641206,111.220176811656,"c","II"
